Timestamp,CPU_Usage_Percent,GPU_Usage_Percent
160.50207996368408,50.9,7
161.5159969329834,45.1,5
162.53101778030396,40.2,5
163.5469810962677,33.5,4
164.55256819725037,38.6,2
165.56314063072205,33.7,2
166.57845997810364,28.5,3
167.59378576278687,28.6,3
168.6096589565277,34.4,3
169.62482571601868,21.6,4
170.6407721042633,21.4,2
171.64392113685608,15.4,2
172.65599250793457,13.3,5
173.6602349281311,15.6,6
174.67254161834717,9.7,2
175.678391456604,13.9,5
176.68805718421936,42.2,4
177.7032904624939,10.4,3
178.7081117630005,12.4,3
179.71893429756165,9.1,3
180.7275891304016,11.8,4
181.73473691940308,19.1,8
182.74925231933594,11.6,7
183.75141167640686,14.9,5
184.75265526771545,11.8,6
185.76541018486023,19.3,6
186.78050231933594,14.3,5
187.79660201072693,11.6,0
188.80971479415894,7.0,2
189.8135108947754,16.9,2
190.82113313674927,9.0,2
191.8331663608551,9.5,0
192.83607268333435,10.7,1
193.84333038330078,5.8,0
194.8593611717224,7.0,0
195.86167979240417,7.9,2
196.8814799785614,3.8,0
197.89103770256042,16.4,1
198.89688777923584,8.1,1
199.90624260902405,2.6,0
200.9082953929901,10.2,5
201.9222230911255,3.0,2
202.93741917610168,4.5,4
203.95353174209595,10.3,2
204.96834540367126,11.1,0
205.98586320877075,10.6,4
206.99865293502808,4.6,2
208.00826787948608,3.3,0
209.0182909965515,2.9,0
210.032794713974,2.1,1
211.03440475463867,5.5,3
212.04928922653198,10.1,8
213.0545608997345,16.0,1
214.06440234184265,11.2,2
215.0686912536621,7.9,0
216.08292317390442,7.3,3
217.09895992279053,7.3,8
218.10970830917358,7.6,0
219.11974501609802,0.5,0
220.13575077056885,1.0,0
221.13767337799072,9.9,0
222.14024806022644,6.1,1
223.15989351272583,11.9,7
224.17227458953857,10.1,3
225.1761257648468,11.2,20
226.19472527503967,14.6,4
227.23942875862122,17.6,2
228.28736472129822,14.4,7
229.33656096458435,12.1,4
230.3466248512268,11.5,6
231.36222410202026,12.8,3
232.3748652935028,9.4,22
233.3909513950348,9.2,4
234.39774680137634,9.0,4
235.42253851890564,8.6,3
236.43801259994507,8.3,4
237.44446802139282,10.1,4
238.45206141471863,12.9,5
239.45482230186462,78.1,1
240.47119188308716,32.3,0
241.47754168510437,14.1,0
242.4923961162567,9.2,5
243.50849103927612,9.1,0
244.5265908241272,8.0,0
245.53893041610718,11.1,0
246.5695207118988,9.7,1
247.60485076904297,8.7,0
248.63695311546326,9.4,1
249.65853261947632,10.7,1
250.6749448776245,9.7,1
251.69063091278076,9.0,1
252.69656538963318,14.9,1
253.71952986717224,9.9,1
254.75032210350037,8.8,1
255.7530357837677,9.0,0
256.7754611968994,7.9,1
257.81658267974854,8.7,1
258.85047006607056,9.6,1
259.8713536262512,8.6,0
260.88754510879517,9.4,1
261.8951413631439,8.6,1
262.9099986553192,11.6,1
263.9411027431488,8.6,1
264.96480536460876,9.0,1
265.9853413105011,11.0,1
266.993586063385,10.3,0
268.0057361125946,9.0,1
269.0381362438202,8.8,1
270.05074858665466,9.0,1
271.05272793769836,7.7,1
272.0619797706604,8.5,1
273.07167172431946,9.0,1
274.09054827690125,8.1,1
275.09474897384644,12.9,1
276.09552121162415,8.6,0
277.1093454360962,9.7,1
278.12237548828125,10.3,7
279.1427140235901,8.9,0
280.15944170951843,11.9,1
281.1815469264984,9.0,1
282.1972987651825,26.8,1
283.2198872566223,10.8,7
284.24409890174866,9.4,1
285.24965381622314,8.7,1
286.25610065460205,9.2,1
287.28160548210144,9.7,0
288.29030561447144,8.7,1
289.3558008670807,9.4,1
290.39251017570496,8.8,1
291.445654630661,9.5,0
292.4871287345886,9.9,1
293.4901649951935,13.9,1
294.52180767059326,16.8,2
295.53545212745667,16.9,1
296.5490381717682,13.8,0
297.57265615463257,8.2,1
298.58928990364075,9.8,1
299.60336899757385,9.0,1
300.60955238342285,9.7,1
301.6107168197632,9.2,7
302.61466002464294,13.8,1
303.62989258766174,15.4,1
304.6528718471527,8.5,1
305.68467020988464,10.5,1
306.7057204246521,9.9,1
307.735862493515,10.1,0
308.7579288482666,7.9,1
309.76242446899414,9.0,1
310.77436566352844,8.5,3
311.78106689453125,9.6,1
312.7930941581726,12.0,1
313.80127787590027,11.9,1
314.8227026462555,9.3,1
315.8384644985199,8.4,1
316.84536695480347,8.6,1
317.88446283340454,9.5,7
318.91169023513794,9.2,1
319.9222104549408,9.2,1
320.9420373439789,9.9,1
321.94402599334717,9.0,1
322.9449157714844,8.5,1
323.9700810909271,8.7,1
325.0008442401886,8.9,1
326.04164481163025,8.5,1
327.0594973564148,8.7,7
328.093079328537,9.1,1
329.1083776950836,11.0,1
330.12751960754395,9.3,1
331.1421995162964,8.5,1
332.15878796577454,17.5,1
333.16170835494995,7.9,1
334.16811442375183,10.3,8
335.17471075057983,12.7,1
336.1816031932831,9.4,1
337.2127778530121,9.4,1
338.23187279701233,8.1,1
339.23539185523987,9.1,1
340.2649579048157,9.5,1
341.27769708633423,10.3,5
342.2877006530762,9.4,1
343.3081364631653,9.3,1
344.3301589488983,8.9,1
345.3591227531433,8.0,1
346.39912819862366,9.1,1
347.4524829387665,8.3,0
348.47933053970337,8.7,1
349.49929213523865,8.6,1
350.50880336761475,8.8,1
351.5150544643402,8.6,1
352.5258369445801,9.5,1
353.54482102394104,9.1,7
354.5865168571472,7.8,1
355.6336507797241,8.4,1
356.64419507980347,9.9,1
357.6494188308716,9.5,1
358.657160282135,9.2,1
359.6660542488098,10.0,0
360.67823362350464,8.3,8
361.70174407958984,8.7,1
362.7048878669739,8.4,1
363.7088565826416,8.7,1
364.73575615882874,8.7,1
365.7464692592621,9.8,1
366.78109550476074,8.5,1
367.81243324279785,9.6,0
368.82852959632874,10.1,1
369.83782482147217,10.3,1
370.8949375152588,8.1,1
371.925838470459,8.4,0
372.9269847869873,8.6,1
373.952335357666,14.3,1
375.00907707214355,8.1,1
376.0589349269867,9.2,1
377.06308937072754,9.1,1
378.0852689743042,8.3,1
379.11757922172546,16.5,1
380.1343286037445,9.6,1
381.14521956443787,8.2,1
382.1698877811432,9.2,1
383.18708848953247,8.3,1
384.1881890296936,8.5,1
385.21763610839844,9.3,1
386.222615480423,9.8,1
387.3773205280304,9.8,1
388.38105845451355,24.4,0
389.41790318489075,10.9,1
390.4433560371399,8.9,1
391.4472060203552,8.4,0
392.4591269493103,9.1,1
393.4619882106781,9.6,1
394.4871151447296,12.0,1
395.51770091056824,9.3,1
396.5441746711731,9.1,1
397.5694921016693,7.8,1
398.58736515045166,9.7,1
399.6083171367645,8.1,0
400.6220271587372,8.9,0
401.6286587715149,10.3,1
402.64772510528564,8.4,1
403.65516924858093,9.0,0
404.6842095851898,9.2,1
405.6957845687866,9.7,1
406.7139616012573,8.6,1
407.72870421409607,8.7,1
408.738320350647,7.8,1
409.7726459503174,18.0,1
410.8208041191101,9.3,1
411.8522779941559,9.0,1
412.8647975921631,9.6,1
413.87843203544617,8.7,1
414.89425897598267,7.4,1
415.89989256858826,7.6,1
416.9161305427551,8.9,1
417.9282922744751,7.9,1
418.942045211792,8.5,0
419.94976806640625,9.6,1
420.98681116104126,9.6,1
422.01500940322876,8.2,1
423.02099442481995,9.8,1
424.0263183116913,8.4,1
425.0628445148468,7.9,1
426.0720965862274,9.9,1
427.0859041213989,8.4,1
428.0941023826599,8.1,0
429.0979428291321,9.3,1
430.1326105594635,9.0,1
431.14500069618225,10.1,1
432.17516112327576,8.1,1
433.19221782684326,8.1,1
434.21256589889526,14.0,1
435.2286093235016,9.1,1
436.25517439842224,8.1,7
437.26671409606934,8.6,1
438.28281712532043,9.0,1
439.30825567245483,8.7,0
440.31100583076477,7.4,1
441.31379199028015,8.8,7
442.3491687774658,8.6,1
443.38501596450806,8.3,1
444.4083020687103,8.4,1
445.45262455940247,9.5,1
446.4783673286438,8.8,1
447.4996485710144,8.2,0
448.5032253265381,8.4,7
449.5086622238159,9.0,1
450.52590107917786,8.4,1
451.5336151123047,7.4,1
452.56251406669617,8.6,1
453.5810968875885,10.3,7
454.6208438873291,12.4,1
455.6519923210144,10.0,1
456.683712720871,8.2,1
457.7320017814636,8.1,1
458.75246834754944,9.1,1
459.77324509620667,7.7,0
460.7936282157898,9.0,1
461.8296310901642,12.2,1
462.84792613983154,9.3,1
463.8697714805603,9.8,0
464.890412569046,8.0,1
465.921733379364,8.7,7
466.93130588531494,8.8,0
467.9581551551819,7.8,1
468.99921345710754,7.9,1
470.00949239730835,8.2,1
471.0315361022949,8.2,6
472.06352615356445,9.0,1
473.08259534835815,8.3,1
474.09470653533936,15.6,1
475.0979688167572,11.0,1
476.10331869125366,7.5,7
477.1097979545593,10.0,1
478.1452522277832,8.2,1
479.1560206413269,9.7,0
480.16036081314087,9.1,1
481.1674373149872,8.0,1
482.1900260448456,9.3,1
483.21334648132324,8.7,1
484.2529067993164,8.0,1
485.27676820755005,8.4,1
486.29710841178894,8.3,1
487.3408303260803,8.2,0
488.360746383667,7.8,1
489.36516642570496,10.4,1
490.37901282310486,8.2,1
491.3948333263397,10.3,0
492.41581535339355,9.0,1
493.42180848121643,8.4,1
494.42606472969055,14.4,1
495.44141721725464,11.2,1
496.45245027542114,8.0,1
497.4756636619568,8.4,1
498.52602791786194,8.9,1
499.57413721084595,9.2,1
500.59357500076294,8.3,1
501.6207585334778,8.9,1
502.6688711643219,8.1,1
503.7215163707733,9.6,1
504.7507584095001,10.2,1
505.78041887283325,7.7,1
506.79320454597473,8.1,1
507.81656098365784,9.8,1
508.8891317844391,10.7,1
509.9068114757538,9.2,1
510.92163491249084,7.5,1
511.9264326095581,9.6,0
512.9297943115234,8.9,1
513.9355146884918,8.9,1
514.9438061714172,12.5,1
515.9725363254547,7.2,1
516.9975357055664,8.7,1
518.0047714710236,8.4,1
519.0329093933105,7.6,0
520.071222782135,9.1,0
521.1214210987091,10.1,1
522.1358652114868,8.6,1
523.1616790294647,8.0,1
524.1700346469879,7.9,1
525.1898186206818,7.9,1
526.2197172641754,7.7,1
527.2276258468628,8.9,1
528.2443623542786,9.0,1
529.2646543979645,8.5,1
530.2669997215271,8.3,1
531.2734506130219,7.7,1
532.2785410881042,8.2,1
533.3092091083527,8.4,6
534.3528444766998,7.6,1
535.3593666553497,8.5,1
536.3904476165771,9.8,1
537.4236929416656,8.6,1
538.4306042194366,7.4,7
539.4383611679077,9.9,1
540.4652760028839,8.1,1
541.5100576877594,8.4,1
542.5319657325745,8.7,1
543.5608949661255,8.3,0
544.575572013855,8.7,1
545.5857319831848,8.5,1
546.6139948368073,9.3,1
547.6506681442261,7.8,1
548.6708903312683,8.1,1
549.6730470657349,7.8,1
550.6742081642151,8.5,1
551.6853196620941,8.7,1
552.6867768764496,7.8,1
553.6880009174347,7.9,1
554.7248878479004,14.6,1
555.7434916496277,7.7,1
556.7478532791138,8.4,1
557.7612750530243,8.6,1
558.7755753993988,8.1,1
559.7785656452179,8.4,1
560.7933337688446,7.3,1
561.8069517612457,7.7,1
562.8179404735565,8.9,1
563.8200063705444,8.8,1
564.8356122970581,8.8,1
565.8413989543915,7.5,1
566.8892178535461,10.8,4
567.9082896709442,8.8,1
568.9099252223969,9.8,1
569.9568312168121,8.9,1
570.9781701564789,8.3,0
571.9925992488861,16.6,1
573.0075101852417,7.8,1
574.0211594104767,9.3,1
575.0362076759338,13.4,1
576.0658588409424,7.5,0
577.0968503952026,8.1,1
578.1160659790039,7.5,1
579.13445520401,8.2,1
580.1550776958466,8.3,0
581.1675009727478,7.8,1
582.1816539764404,9.1,1
583.2094798088074,8.3,0
584.2366511821747,8.5,1
585.2400088310242,9.0,7
586.2622423171997,11.5,1
587.2797462940216,7.4,0
588.3096415996552,9.1,1
589.3471829891205,9.1,1
590.3837606906891,8.7,7
591.4151430130005,10.6,0
592.4187955856323,9.0,1
593.4335558414459,7.1,1
594.4375743865967,7.3,1
595.516654253006,9.3,1
596.5662610530853,9.2,1
597.5914573669434,9.1,1
598.5971558094025,9.8,1
599.6226587295532,7.6,1
600.6540331840515,8.1,1
601.6911835670471,8.7,1
602.7272593975067,8.8,1
603.7392082214355,9.0,1
604.7471046447754,7.8,1
605.7507326602936,9.6,1
606.7801446914673,9.0,1
607.7996535301208,8.2,1
608.8235285282135,8.0,1
609.8286333084106,8.6,1
610.8346598148346,7.9,1
611.891242980957,8.2,1
612.8984773159027,9.1,1
613.9024422168732,8.5,1
614.9114294052124,13.0,1
615.9147465229034,7.8,0
616.916508436203,8.2,1
617.9183278083801,7.3,1
618.9208223819733,14.0,1
619.9555985927582,11.2,1
620.9765934944153,7.9,1
622.003378868103,7.4,1
623.0455365180969,8.1,1
624.0890600681305,8.5,0
625.1215662956238,6.9,1
626.1476674079895,7.1,1
627.2067217826843,8.3,1
628.2241382598877,7.9,1
629.2319922447205,9.7,8
630.2431285381317,8.8,1
631.2573742866516,8.5,0
632.2940759658813,8.9,1
633.3080587387085,8.3,1
634.3250210285187,10.3,1
635.3369076251984,10.6,1
636.3566634654999,7.6,1
637.3780133724213,7.8,1
638.3904664516449,8.9,1
639.4207861423492,7.2,0
640.4448714256287,7.8,1
641.4602000713348,8.3,1
642.49769282341,9.3,1
643.5276348590851,9.0,0
644.5388829708099,8.8,1
645.5549499988556,8.9,1
646.5882501602173,6.8,1
647.6206481456757,7.9,1
648.6679954528809,9.1,1
649.6959717273712,8.2,1
650.7225680351257,9.9,1
651.7413334846497,8.7,1
652.7629997730255,8.3,8
653.7867996692657,8.4,1
654.815925359726,10.2,1
655.8617386817932,9.9,0
656.9152476787567,8.4,1
657.9660096168518,9.4,7
659.0025005340576,9.9,1
660.0224845409393,8.8,1
661.0492610931396,9.3,1
662.0691428184509,8.2,1
663.1108736991882,8.8,1
664.1527123451233,7.9,1
665.1687359809875,8.8,1
666.199684381485,9.1,1
667.2204518318176,8.6,1
668.2384068965912,9.6,1
669.2470459938049,9.1,1
670.2586355209351,8.2,1
671.2670526504517,9.1,7
672.2771713733673,8.3,1
673.3125216960907,8.3,1
674.3574903011322,9.6,1
675.387125492096,12.7,1
676.4138917922974,9.3,7
677.4291839599609,8.6,1
678.4598469734192,9.7,1
679.4848434925079,9.6,1
680.5158181190491,8.0,1
681.572190284729,8.7,1
682.5929837226868,8.8,1
683.6138217449188,7.6,1
684.6329338550568,7.9,1
685.6510362625122,7.5,1
686.6801655292511,8.7,1
687.6840355396271,8.8,1
688.6899044513702,9.2,1
689.7216894626617,9.9,1
690.7522268295288,9.5,1
691.7896945476532,8.7,1
692.8041617870331,8.9,1
693.812225818634,8.2,1
694.8247308731079,12.0,1
695.8336548805237,7.6,1
696.8597555160522,8.9,1
697.8794107437134,9.7,7
698.890921831131,8.8,1
699.9224436283112,8.1,1
700.9299647808075,9.0,1
701.9370262622833,9.7,1
702.9607040882111,8.4,7
703.9820780754089,8.3,1
705.0694229602814,8.5,1
706.1091046333313,8.5,1
707.1484079360962,8.6,1
708.1754305362701,8.6,1
709.1792438030243,9.8,1
710.1876471042633,9.0,1
711.2349677085876,8.9,1
712.2454881668091,8.0,1
713.2631440162659,8.4,7
714.2653696537018,8.3,1
715.3060290813446,7.5,1
716.3497292995453,7.6,0
717.3912651538849,17.1,1
718.431606054306,9.0,7
719.4534175395966,9.0,1
720.4626932144165,8.3,1
721.4745984077454,8.4,1
722.4952614307404,7.7,1
723.5168075561523,8.1,1
724.5490965843201,8.3,1
725.5740659236908,7.8,1
726.5912959575653,9.7,1
727.5992474555969,8.5,1
728.6130826473236,8.7,1
729.6252613067627,7.6,1
730.6435174942017,8.0,1
731.689272403717,7.9,1
732.7109677791595,8.0,1
733.737352848053,8.6,1
734.7474782466888,8.3,1
735.77472615242,13.8,1
736.7945880889893,8.9,1
737.8088059425354,8.5,1
738.84415102005,7.5,1
739.8701713085175,8.9,1
740.9017834663391,8.2,1
741.929559469223,9.1,6
742.9312796592712,8.2,1
743.9623074531555,7.8,1
745.0042879581451,8.2,1
746.0296890735626,8.2,1
747.0373759269714,8.5,7
748.0650746822357,7.6,1
749.0986444950104,10.1,1
750.1233615875244,9.4,1
751.1349537372589,10.2,1
752.1716301441193,9.7,7
753.2307431697845,8.2,1
754.2629196643829,9.6,1
755.2749207019806,10.7,1
756.2777259349823,8.1,1
757.2859079837799,8.3,1
758.3024899959564,7.2,1
759.3064053058624,8.0,1
760.3193926811218,9.1,1
761.329302072525,8.4,1
762.3576061725616,9.5,1
763.3779137134552,8.8,0
764.3901302814484,8.0,1
765.4150116443634,8.9,1
766.4400866031647,9.4,1
767.4463803768158,8.7,1
768.4652893543243,7.0,1
769.4995770454407,7.7,1
770.52991771698,8.3,7
771.539299249649,9.0,1
772.5752906799316,7.7,1
773.6043367385864,9.1,1
774.6323080062866,7.9,1
775.6604909896851,9.0,1
776.6868155002594,8.1,1
777.7081990242004,8.4,1
778.727313041687,8.8,1
779.7550163269043,8.1,1
780.7841181755066,8.2,1
781.8109049797058,7.8,1
782.8354442119598,9.0,1
783.8425314426422,8.8,1
784.8583002090454,9.9,1
785.8794283866882,8.3,1
786.9062116146088,7.3,1
787.916983127594,7.9,1
788.9210844039917,9.1,1
789.9293582439423,8.3,1
790.9467566013336,8.6,0
791.9803719520569,10.0,1
793.0234441757202,8.3,1
794.0351791381836,14.4,1
795.0417575836182,8.0,1
796.0537259578705,13.1,1
797.0579771995544,8.2,1
798.0597705841064,9.0,1
799.075409412384,8.6,0
800.0958428382874,10.4,1
801.1083507537842,8.1,1
802.1186835765839,8.2,1
803.1333513259888,9.3,1
804.1395823955536,8.5,8
805.1490070819855,10.7,1
806.1675541400909,8.7,1
807.197327375412,7.9,1
808.2016096115112,8.2,1
809.2224795818329,10.6,7
810.2267971038818,8.8,1
811.253280878067,8.2,1
812.288553237915,9.6,1
813.2991986274719,16.1,1
814.318247795105,9.9,1
815.3619062900543,11.8,1
816.4078962802887,16.0,1
817.4231903553009,8.2,1
818.4341185092926,8.4,1
819.4474883079529,10.7,0
820.468701839447,7.8,1
821.4868459701538,9.1,1
822.494945526123,9.4,1
823.5236332416534,9.2,1
824.5893912315369,7.7,1
825.6257901191711,9.5,1
826.6331210136414,7.7,1
827.6373610496521,8.8,8
828.6596124172211,8.0,1
829.6838548183441,9.0,1
830.7289276123047,8.8,1
831.7791886329651,9.0,1
832.7900786399841,8.1,1
833.7985827922821,8.5,1
834.8275125026703,8.4,1
835.8480834960938,9.9,0
836.8564519882202,8.8,1
837.865076303482,8.3,1
838.8784239292145,8.3,1
839.9051098823547,7.7,1
840.9318673610687,7.8,1
841.9724934101105,7.5,1
842.9917089939117,8.6,1
844.0158541202545,12.0,1
845.0244600772858,9.1,1
846.0325529575348,8.6,1
847.037811756134,7.8,0
848.0557475090027,9.3,0
849.0807566642761,8.5,1
850.107504606247,6.8,1
851.1444265842438,9.3,8
852.1700336933136,8.5,1
853.2013902664185,7.7,1
854.2511672973633,8.0,1
855.2912216186523,9.6,0
856.3070905208588,14.8,1
857.312317609787,8.2,1
858.3244843482971,8.3,1
859.3329081535339,8.7,0
860.3487665653229,7.1,1
861.3793835639954,8.4,1
862.3990902900696,10.7,1
863.4069063663483,8.7,1
864.4226806163788,9.2,1
865.4465005397797,9.2,1
866.4743020534515,7.8,1
867.4862108230591,8.8,1
868.4959800243378,7.2,1
869.5251672267914,9.5,9
870.5316252708435,8.0,1
871.5408408641815,9.5,1
872.5547642707825,8.1,1
873.5697374343872,8.6,1
874.5998246669769,12.2,1
875.6327006816864,9.7,1
876.6708672046661,8.3,1
877.6826634407043,8.5,1
878.7068133354187,8.2,1
879.7333118915558,9.0,0
880.7576103210449,8.5,1
881.7743058204651,8.0,1
882.8012282848358,8.9,1
883.818342924118,8.9,1
884.8348248004913,8.7,1
885.8504948616028,8.1,1
886.8667116165161,9.2,1
887.8816337585449,7.8,8
888.8941614627838,8.2,1
889.9064421653748,6.9,1
890.9083089828491,8.9,1
891.9103729724884,7.9,1
892.912192106247,7.7,1
893.9408268928528,8.2,1
894.9774560928345,9.3,1
895.9815616607666,8.5,0
897.0518770217896,9.1,1
898.0627679824829,9.2,1
899.0773663520813,20.6,7
900.0929172039032,9.7,1
901.1064472198486,9.9,1
902.1082067489624,9.6,1
903.1110548973083,9.2,1
904.1239078044891,9.0,1
905.1338574886322,9.4,1
906.162894487381,9.1,1
907.1693522930145,9.1,0
908.1746082305908,9.8,1
909.1865637302399,8.8,1
910.1990511417389,9.0,7
911.2076025009155,10.3,0
912.2213201522827,17.4,1
913.2356376647949,9.9,7
914.2496750354767,9.0,1
915.2653441429138,9.4,1
916.2779722213745,15.8,0
917.2965133190155,9.9,1
918.3363816738129,10.2,1
919.3457133769989,9.9,1
920.3697657585144,9.6,1
921.3748555183411,9.1,7
922.3837909698486,10.0,1
923.3912234306335,9.7,0
924.4018771648407,9.9,1
925.4242849349976,9.6,1
926.453652381897,9.7,1
927.4672608375549,9.2,1
928.4787421226501,10.1,0
929.4812288284302,12.1,4
930.4871237277985,10.4,1
931.500815153122,10.3,0
932.5154085159302,9.9,1
933.5228092670441,9.3,1
934.5255579948425,11.5,1
935.5333309173584,12.2,1
936.5392370223999,8.8,1
937.565865278244,9.3,4
938.5859410762787,10.6,1
939.5963912010193,11.8,0
940.6018400192261,9.0,1
941.6159973144531,9.8,1
942.6321320533752,9.4,1
943.6464457511902,9.7,1
944.6512055397034,9.1,1
945.6581497192383,9.5,7
946.6758890151978,10.0,1
947.6828734874725,9.9,0
948.6912276744843,10.1,1
949.6990296840668,9.4,1
950.7062211036682,11.1,1
951.7102363109589,10.5,0
952.7128882408142,9.4,1
953.7247493267059,9.6,1
954.7278568744659,9.8,1
955.7334036827087,9.1,1
956.7490701675415,8.9,1
957.7756795883179,10.4,1
958.7958097457886,7.7,1
959.8021266460419,7.7,0
960.81795835495,9.3,5
961.8286581039429,9.1,1
962.8344430923462,9.5,1
963.8478844165802,10.4,0
964.8769223690033,9.7,1
965.9028730392456,11.4,1
966.9158124923706,9.8,0
967.9206063747406,9.3,1
968.9383780956268,8.0,1
969.9403932094574,10.2,1
970.956821680069,8.8,1
971.9721355438232,11.0,0
972.9799933433533,9.8,1
973.9864330291748,9.1,1
974.9930725097656,9.7,0
976.0004997253418,9.2,1
977.0027723312378,17.3,1
978.0193603038788,9.1,1
979.0288534164429,8.5,0
980.0444271564484,8.9,0
981.0697886943817,9.6,1
982.0910136699677,9.0,1
983.1124212741852,10.2,0
984.1224405765533,7.4,7
985.1338374614716,12.2,1
986.1389973163605,10.1,1
987.1476402282715,10.1,1
988.1798274517059,8.8,1
989.2019138336182,13.0,7
990.2105300426483,8.6,1
991.2249915599823,10.3,1
992.2350602149963,10.7,1
993.2446086406708,8.7,1
994.255259513855,9.4,6
995.2713949680328,21.4,0
996.2777318954468,9.9,1
997.2931962013245,9.3,1
998.3074915409088,10.4,1
999.3091342449188,10.1,0
1000.3209733963013,9.3,1
1001.3488483428955,11.3,1
1002.3653264045715,10.4,1
1003.3769056797028,8.7,1
1004.3882734775543,10.6,1
1005.3992326259613,10.7,1
1006.4283492565155,8.8,1
1007.4414315223694,8.8,1
1008.4481234550476,10.0,1
1009.4549746513367,9.5,1
1010.4672801494598,9.9,1
1011.4776294231415,9.1,3
1012.4846525192261,9.9,1
1013.4929642677307,9.5,1
1014.5070316791534,9.8,1
1015.5226490497589,8.8,1
1016.5279307365417,9.4,1
